"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Event #","FITC-A","PE-A","(Event #%8) - 0.5 + (Event #/(89159 + 1))","Time"
13359.4,64046.7,13670,4123.44,63465,4258,68521,749.52,-6.75,0.268506,9.10654
18672,66784.3,18323,8784,66790.6,8619,68529,665.28,40.5,0.268596,9.10887
13264.6,65034.1,13367,3828.24,64149.2,3911,68537,230.4,0.75,0.268686,9.10887
12346.9,65593.8,12336,3297.6,63712.1,3392,68545,490.32,-9.75,0.268775,9.11119
14954.9,75781.6,12933,7943.76,73108,7121,68553,894.96,0.75,0.268865,9.11119
16330.2,75277.4,14217,10282.3,71165.1,9469,68561,841.68,24,0.268955,9.11236
27718.4,80215.2,22646,20411.3,74241,18018,68569,2081.52,20.25,0.269044,9.11352
16293.8,65147.2,16391,6305.04,65143.8,6343,68577,830.88,26.25,0.269134,9.11468
17066.9,71892,15558,8784,71440.6,8058,68585,900.72,24,0.269224,9.11468
8140.16,63516.3,8399,2697.84,62808.4,2815,68593,268.56,24,0.269314,9.11585
17121.9,71934.2,15599,8948.16,70467,8322,68617,725.04,-6.75,0.269583,9.11934
13781.1,64199.6,14068,4414.32,64060.4,4516,68625,421.2,15,0.269673,9.1205
17519.4,64658.9,17757,5603.76,63614.8,5773,68633,341.28,9.75,0.269762,9.1205
14168.3,71745.9,12942,8127.36,70055.9,7603,68641,445.68,28.5,0.269852,9.12167
10920.3,62630.1,11427,5156.64,65202.7,5183,68649,342,-12.75,0.269942,9.12283
12071.7,74166.1,10667,7814.16,72352.2,7078,68665,968.4,14.25,0.270121,9.12516
13993,64886.6,14133,4595.76,64785.5,4649,68681,722.16,9.75,0.270301,9.12632
13394.6,75059.9,11695,7444.8,71133.2,6859,68689,999.36,18,0.27039,9.12749
13001,105567,8071,5475.6,123443,2907,68697,320.4,-10.5,0.27048,9.12865
11119.4,63799.5,11422,3754.08,63953,3847,68705,172.08,20.25,0.27057,9.12865
10885.8,64017.3,11144,4373.28,64916.7,4415,68745,401.04,4.5,0.271018,9.13563
23719.7,78280.4,19858,16238.9,73792.2,14422,68753,1581.84,53.25,0.271108,9.1368
17441.3,70636,16182,9390.24,70719.2,8702,68769,1147.68,21,0.271288,9.13796
8999.68,63618.1,9271,3108.96,63374.4,3215,68777,290.16,-25.5,0.271377,9.13912
13836.2,64114.2,14143,4941.36,63622.2,5090,68785,311.76,-18.75,0.271467,9.14029
12796.2,70364.9,11918,8845.92,68900.2,8414,68801,726.48,24,0.271646,9.14261
9475.84,68408.1,9078,6801.12,69665.2,6398,68817,581.04,17.25,0.271826,9.14494
11773.4,67688.8,11399,5679.36,69247,5375,68825,407.52,9.75,0.271916,9.14494
14472.3,73415.7,12919,9442.8,70395.1,8791,68833,1121.04,11.25,0.272005,9.14727
21962.9,101822,14136,9918.72,93881.2,6924,68841,1198.08,3.75,0.272095,9.14727
12884.5,64943.6,13002,5608.08,66654.2,5514,68849,482.4,0.75,0.272185,9.1496
9736.96,63876,9990,2926.8,64409.3,2978,68857,352.08,9.75,0.272275,9.15076
9755.52,63169.4,10121,3715.92,64069.1,3801,68865,218.88,6,0.272364,9.15076
11135.4,69376.1,10519,6866.64,69158.1,6507,68873,419.76,15,0.272454,9.15193
16758.4,75085.7,14627,11597,71357,10651,68881,854.64,45,0.272544,9.15309
9484.8,62196.9,9994,2876.4,63879.3,2951,68889,291.6,-3.75,0.272633,9.15425
10448.6,64728.4,10579,3679.92,64157.3,3759,68897,430.56,-20.25,0.272723,9.15542
7574.4,63943.8,7763,2648.88,64128.9,2707,68905,172.8,-7.5,0.272813,9.15658
18133.1,72536.9,16383,11637.4,70207.7,10863,68913,1015.2,32.25,0.272903,9.15658
9889.28,63676.9,10178,3361.68,64683.2,3406,68929,450.72,-15.75,0.273082,9.15891
11039.4,63719.9,11354,3432.96,63215.1,3559,68937,228.24,-3.75,0.273172,9.16007
18921,77066.8,16090,13009,70186.5,12147,68945,1322.64,37.5,0.273262,9.16124
14677.8,64810.8,14842,6007.68,64554.7,6099,68953,576,6,0.273351,9.16124
11205.8,63704.1,11528,5976.72,66388.2,5900,68961,639.36,8.25,0.273441,9.1624
8677.76,64036.2,8881,3801.6,64846.9,3842,68985,295.2,46.5,0.27371,9.16589
9171.2,63387.9,9482,3371.76,64896.2,3405,68993,279.36,-4.5,0.2738,9.16705
12741.1,64240.8,12998,4348.08,64324.1,4430,69009,378,19.5,0.273979,9.16822
11929.6,67719.2,11545,6246,69402.8,5898,69017,609.12,6,0.274069,9.16938
14551.7,68742.1,13873,7638.48,65720.8,7617,69025,775.44,36,0.274159,9.17055
11518.1,64550.1,11694,4162.32,64123.6,4254,69033,401.04,17.25,0.274249,9.17171
13267.8,74547.4,11664,10395.4,71084.1,9584,69041,390.96,19.5,0.274338,9.17287
6839.68,62429.7,7180,2506.32,63467.6,2588,69065,311.76,5.25,0.274607,9.17636
9868.8,74152.9,8722,7267.68,70395.3,6766,69073,877.68,-3.75,0.274697,9.17753
12095.4,64221.1,12343,3692.88,64042.5,3779,69081,378,30.75,0.274787,9.17869
15505.3,68849.8,14759,9277.92,70058.5,8679,69097,750.24,46.5,0.274966,9.17986
15383.7,65402.8,15415,5802.48,64332.8,5911,69105,255.6,45.75,0.275056,9.18102
13695.4,69598.3,12896,6521.04,71441.5,5982,69113,664.56,39.75,0.275146,9.18102
10720,65904.9,10660,5041.44,67648.6,4884,69129,444.24,10.5,0.275325,9.18335
11630.1,64017.2,11906,5076,66293.5,5018,69137,591.12,15,0.275415,9.18451
10236.2,63412.1,10579,4244.4,63463.6,4383,69145,180.72,-3,0.275505,9.18567
20334.7,74176.6,17966,10115.3,72283.8,9171,69153,1297.44,22.5,0.275594,9.18684
13139.8,69569.6,12378,6325.2,70318.6,5895,69161,702,10.5,0.275684,9.188
13840.6,65824.4,13780,4983.84,65167.8,5012,69169,389.52,30.75,0.275774,9.188
11709.4,67653.2,11343,6290.64,68871.3,5986,69177,524.88,24.75,0.275864,9.19033
26974.7,80884.7,21856,19453,74715.4,17063,69185,1691.28,39.75,0.275953,9.19149
8661.12,69204.5,8202,5083.2,68391,4871,69193,513.36,24.75,0.276043,9.19149
21418.9,74534.5,18833,11940.5,71081.1,11009,69201,1186.56,32.25,0.276133,9.19266
15168,79200.9,12551,10517.8,71778.8,9603,69209,614.88,24.75,0.276223,9.19382
14128,65820.2,14067,5760,64209.4,5879,69217,402.48,-10.5,0.276312,9.19498
21724.8,67228.1,21178,10216.8,64761.4,10339,69225,658.08,20.25,0.276402,9.19615
12876.8,63945.9,13197,4451.76,63631.5,4585,69233,373.68,19.5,0.276492,9.19731
11895,70331.4,11084,6207.84,70289.8,5788,69241,858.24,-10.5,0.276581,9.19731
13360.6,64429.9,13590,7731.36,67003.8,7562,69249,689.76,31.5,0.276671,9.19848
16665.6,65233,16743,5662.8,65303.1,5683,69281,505.44,15,0.27703,9.20313
13759.4,71019.4,12697,6420.96,70973.9,5929,69289,474.48,18.75,0.27712,9.20313
14871.7,73346.7,13288,10594.1,72526.2,9573,69297,928.08,27.75,0.27721,9.2043
15103.4,75679.6,13079,10909.4,71906,9943,69305,837.36,-21.75,0.277299,9.20546
9526.4,65013.2,9603,3565.44,63860.3,3659,69313,216.72,-30,0.277389,9.20546
16235.5,64922.3,16389,5817.6,63820.3,5974,69321,595.44,-33,0.277479,9.20662
13747.8,71785.4,12551,7407.36,70940.9,6843,69329,910.08,9.75,0.277568,9.20779
10281.6,74347.9,9063,7171.92,70668.9,6651,69337,716.4,21.75,0.277658,9.20895
11568,72491.9,10458,7355.52,70692.4,6819,69345,827.28,-12,0.277748,9.20895
14420.5,64447.7,14664,5694.48,63946.8,5836,69353,349.92,12.75,0.277838,9.21011
13131.5,65324.7,13174,4039.92,64231,4122,69361,357.84,2.25,0.277927,9.21128
9268.48,69706.1,8714,5703.12,70747.6,5283,69369,538.56,39.75,0.278017,9.21244
8750.72,63284.8,9062,2985.12,63311.6,3090,69377,103.68,-6,0.278107,9.21361
12579.8,63702.1,12942,4070.88,63993.6,4169,69385,324,6,0.278197,9.21477
9376.64,64051.2,9594,3713.04,63518.1,3831,69393,246.96,30.75,0.278286,9.21593
13036.8,64730.6,13199,4746.96,66106.4,4706,69401,526.32,11.25,0.278376,9.2171
13230.1,67129.6,12916,7227.36,66824.5,7088,69409,403.92,37.5,0.278466,9.2171
14146.6,72328.7,12818,8388,70170.5,7834,69417,850.32,3,0.278555,9.21826
15493.1,64746.7,15682,5092.56,63473.9,5258,69425,351.36,-21.75,0.278645,9.21942
12322.6,65316.3,12364,5737.68,65146.3,5772,69441,417.6,5.25,0.278825,9.22059
19685.8,77471.1,16653,11237,72647.8,10137,69449,1884.96,16.5,0.278914,9.22175
18719.4,75653.2,16216,11509.2,72330.9,10428,69457,1615.68,9.75,0.279004,9.22292
16608,73403.1,14828,11975,71867.8,10920,69473,699.84,6,0.279183,9.22408
12248.3,73253,10958,7400.88,71972.7,6739,69481,685.44,21.75,0.279273,9.22524
8673.28,65887.6,8627,5212.8,65508.4,5215,69489,427.68,21.75,0.279363,9.22641
15241.6,73581.8,13575,6680.88,71089.2,6159,69497,727.2,27.75,0.279453,9.22757
8248.32,64009.7,8445,3141.36,63757.3,3229,69505,453.6,30.75,0.279542,9.22757
8216.32,63784,8442,3055.68,63715.3,3143,69513,136.8,14.25,0.279632,9.22873
12452.5,64041.9,12743,4643.28,64050.1,4751,69521,336.96,-23.25,0.279722,9.2299
12096.6,64922.2,12211,4361.76,65040.4,4395,69529,294.48,26.25,0.279812,9.23106
12628.5,64814.8,12769,5015.52,66256.2,4961,69545,473.76,-3,0.279991,9.23339
10023.7,70303.1,9344,5464.8,68609.4,5220,69553,516.96,3,0.280081,9.23455
12574.7,72175.2,11418,7269.84,69756.4,6830,69561,1095.84,31.5,0.28017,9.23572
16465.9,64998.8,16602,5250.24,62983.7,5463,69569,706.32,-5.25,0.28026,9.23688
13283.2,64598.4,13476,6048.72,67878.2,5840,69585,424.08,22.5,0.28044,9.23804
12410.2,65216.7,12471,6817.68,67625.8,6607,69593,689.04,24.75,0.280529,9.23921
17415,65641.7,17387,6703.92,63655.2,6902,69601,1566.72,28.5,0.280619,9.24037
19758.1,72375.2,17891,11445.8,71202.1,10535,69609,959.04,33.75,0.280709,9.24154
14845.4,71082.8,13687,7655.76,69194.3,7251,69617,765.36,15,0.280799,9.2427
14448,64738.4,14626,5388.48,65372,5402,69625,1082.88,-3,0.280888,9.2427
13103.4,72138.9,11904,7482.96,69521.3,7054,69633,928.08,18.75,0.280978,9.24386
17582.1,81668.4,14109,13646.2,74569.7,11993,69641,778.32,15,0.281068,9.24503
11544.3,65075.6,11626,4180.32,64751,4231,69657,475.92,30.75,0.281247,9.24619
9373.44,65094.6,9437,3596.4,64644.5,3646,69673,506.16,25.5,0.281427,9.24968
13530.9,65424.2,13554,4312.8,64796.8,4362,69681,404.64,21.75,0.281516,9.25085
9754.88,63744.7,10029,2954.16,63748.4,3037,69689,204.48,4.5,0.281606,9.25201
9200.64,68040.3,8862,5741.28,69331.2,5427,69697,437.04,5.25,0.281696,9.25317
14182.4,66399.3,13998,11213.3,65625.4,11198,69705,763.92,6,0.281786,9.25434
24643.2,70129.7,23029,14387,65741.8,14342,69713,1828.8,40.5,0.281875,9.2555
21990.4,73007.2,19740,9455.04,73557.2,8424,69721,1061.28,9,0.281965,9.2555
7476.48,63518.1,7714,2487.6,64234.6,2538,69729,137.52,24,0.282055,9.25667
21507.2,68167.3,20677,11854.8,65259.7,11905,69737,1118.16,4.5,0.282144,9.25783
10747.5,63586.7,11077,3431.52,63011.5,3569,69753,224.64,-9.75,0.282324,9.26016
13715.8,68247,13171,5235.84,70560.6,4863,69761,587.52,36,0.282414,9.26132
9140.48,64592.5,9274,3292.56,63427.8,3402,69769,352.8,11.25,0.282503,9.26132
20338.6,67856.6,19643,9003.6,65576.8,8998,69777,643.68,0.75,0.282593,9.26248
14439.7,64803,14603,5473.44,64249.9,5583,69785,231.12,-18.75,0.282683,9.26365
11870.1,64530.7,12055,3122.64,63554.5,3220,69793,583.2,0,0.282773,9.26365
19000.3,78571.7,15848,13571.3,72034.3,12347,69801,963.36,37.5,0.282862,9.26481
26167,71168.8,24096,15621.1,69397.1,14752,69809,1164.24,19.5,0.282952,9.26597
16798.7,67878.5,16219,8292.96,65654.4,8278,69817,773.28,3,0.283042,9.26714
22711.7,78924.3,18859,13781.5,72428.7,12470,69825,1269.36,3,0.283131,9.2683
23258.2,74971.8,20331,13927.7,72823.1,12534,69833,1132.56,9.75,0.283221,9.2683
17239.7,71990.5,15694,8355.6,71768.4,7630,69841,845.28,21.75,0.283311,9.26947
9490.56,64741.7,9607,3556.08,64042.7,3639,69849,319.68,21,0.283401,9.27063
15274.9,71580.6,13985,9304.56,70831,8609,69857,728.64,39.75,0.28349,9.27179
16131.8,64566.8,16374,5878.08,64526.9,5970,69873,402.48,11.25,0.28367,9.27412
13117.4,64895,13247,3960.72,63886.2,4063,69881,1108.08,0,0.28376,9.27529
18512.6,75314.7,16109,14340.2,69692.4,13485,69897,613.44,24,0.283939,9.27645
12947.2,64628.5,13129,4391.28,63375.2,4541,69905,226.8,21,0.284029,9.27761
10169,63079.3,10565,3870.72,63322.9,4006,69913,225.36,-12,0.284118,9.27878
20585,67533.8,19976,10355,65284.1,10395,69921,1393.92,38.25,0.284208,9.27994
18840.3,69999.4,17639,11667.6,66168.9,11556,69929,752.4,60,0.284298,9.2811
8343.04,62738.9,8715,3347.28,63955.5,3430,69937,368.64,27,0.284388,9.2811
16727,76264.3,14374,8619.84,73004.6,7738,69945,969.12,21.75,0.284477,9.28227
15211.5,64691.9,15410,4942.08,64046.7,5057,69953,231.12,2.25,0.284567,9.28227
9106.56,65332,9135,5730.48,66469.5,5650,69961,328.32,7.5,0.284657,9.28343
11507.8,63643.7,11850,3421.44,63359,3539,69969,383.76,30.75,0.284747,9.2846
9148.16,63436,9451,3180.96,64701.2,3222,69993,321.84,-9,0.285016,9.28692
12106.9,63832.4,12430,3571.92,63370.2,3694,70017,501.84,-8.25,0.285285,9.28925
11659.5,63396.5,12053,3888,63621.5,4005,70025,473.76,-12.75,0.285375,9.29041
10122.9,65847.5,10075,6206.4,67486.8,6027,70041,306.72,0.75,0.285554,9.29158
16971.5,70722,15727,11610.7,68811.7,11058,70057,794.88,29.25,0.285734,9.29391
14745,73895.1,13077,8776.8,70898.1,8113,70073,726.48,30.75,0.285913,9.29507
14619.5,65071,14724,6023.52,63918,6176,70081,291.6,27,0.286003,9.29623
11948.2,69411.8,11281,6819.84,69999.2,6385,70089,840.96,16.5,0.286092,9.29623
16285.4,70554.8,15127,9776.16,69769.2,9183,70097,712.8,4.5,0.286182,9.2974
12183.7,70232.2,11369,7205.04,69665,6778,70113,898.56,34.5,0.286362,9.29972
9071.36,63555.8,9354,3301.2,63130.3,3427,70121,262.08,9,0.286451,9.30089
9000.32,72982.5,8082,5999.76,69642.3,5646,70129,525.6,17.25,0.286541,9.30205
15036.8,67390.5,14623,6190.56,68139.8,5954,70137,959.76,20.25,0.286631,9.30322
13990.4,70784.8,12953,8249.76,70379.6,7682,70145,628.56,1.5,0.286721,9.30438
12147.8,71241.2,11175,6347.52,69762,5963,70161,700.56,24,0.2869,9.30671
14505.6,64011.8,14851,4863.6,63659.1,5007,70169,403.2,-9.75,0.28699,9.30787
10819.8,65089.9,10894,5719.68,67044.4,5591,70177,462.24,12,0.287079,9.30787
11328.6,74198.8,10006,7721.28,71532.6,7074,70185,671.76,13.5,0.287169,9.30904
24297.6,76000.7,20952,13344.5,73153,11955,70193,1429.2,21.75,0.287259,9.3102
14386.6,73412.6,12843,7716.96,71110.6,7112,70201,661.68,2.25,0.287349,9.31136
11178.2,63802.2,11482,4027.68,64145.3,4115,70209,455.76,1.5,0.287438,9.31253
9383.68,70394.8,8736,5605.2,69996.6,5248,70217,556.56,-11.25,0.287528,9.31369
11159.7,66815.4,10946,5634,67748.6,5450,70225,667.44,0,0.287618,9.31485
10829.4,63464,11183,3123.36,63431.2,3227,70233,192.96,19.5,0.287707,9.31602
20977.9,92442.8,14872,15925.7,98490.6,10597,70241,1622.16,38.25,0.287797,9.31718
8151.04,63548.2,8406,3148.56,64042.2,3222,70249,192.24,18.75,0.287887,9.31835
13807.4,75658.8,11960,9246.24,72172.7,8396,70257,767.52,19.5,0.287977,9.31835
13269.8,64199.5,13546,5783.04,64963.5,5834,70273,353.52,-13.5,0.288156,9.32067
8660.48,69709.3,8142,5464.08,68679.3,5214,70281,864.72,-3,0.288246,9.32184
15825.9,64488.4,16083,5217.84,63809.7,5359,70289,257.76,-3,0.288336,9.323
21794.6,76080.1,18774,13399.9,72902,12046,70297,934.56,30,0.288425,9.32416
8332.16,63237.6,8635,2743.92,63363.5,2838,70305,187.2,-2.25,0.288515,9.32533
12574.7,65534.5,12575,3954.24,64867.4,3995,70313,360,-21,0.288605,9.32649
17159,75538,14887,11736,70750.7,10871,70321,728.64,15.75,0.288694,9.32649
13895.7,70742.4,12873,6655.68,70706.2,6169,70329,612.72,9,0.288784,9.32765
11374.1,64807.1,11502,5047.2,64428,5134,70337,451.44,48.75,0.288874,9.32882
14408.3,67327.2,14025,6245.28,68834.6,5946,70345,404.64,15.75,0.288964,9.32998
11114.2,70944.1,10267,6181.92,70853.2,5718,70353,831.6,18,0.289053,9.33115
17777.3,81455.1,14303,12432.2,74982.4,10866,70361,1053.36,33,0.289143,9.33231
13204.5,64139.4,13492,6145.2,66413.6,6064,70369,920.88,3.75,0.289233,9.33231
11756.2,64092.1,12021,4198.32,64090.6,4293,70377,462.24,-0.75,0.289323,9.33347
10567.7,63421.6,10920,3574.8,63610.7,3683,70385,159.84,27,0.289412,9.33464
15833,65548.3,15830,6509.52,65011.9,6562,70393,525.6,-3,0.289502,9.3358
17722.9,71648.1,16211,9775.44,71604.3,8947,70401,933.84,51.75,0.289592,9.33697
19258.9,77252.4,16338,9264.96,72061.3,8426,70409,1145.52,6,0.289681,9.33813
19315.8,65134.2,19435,7162.56,64487.6,7279,70417,744.48,24,0.289771,9.33929
11179.5,63915.3,11463,4467.6,64278.5,4555,70425,434.88,4.5,0.289861,9.33929
9694.08,64439.7,9859,4516.56,65442.7,4523,70441,226.08,21,0.29004,9.34162
12756.5,78920.9,10593,8806.32,71347.6,8089,70449,1139.04,22.5,0.29013,9.34278
11949.4,64058.8,12225,4692.96,64926.7,4737,70457,273.6,-7.5,0.29022,9.34395
17260.2,75340.5,15014,8737.2,73769.8,7762,70465,896.4,15.75,0.29031,9.34628
13664,78448,11415,9181.44,72891,8255,70473,1102.32,13.5,0.290399,9.34744
27838.1,82283.8,22172,18456.5,74928.1,16143,70481,2242.8,37.5,0.290489,9.34744
16707.8,74843.8,14630,9434.16,71809.2,8610,70489,869.04,15.75,0.290579,9.3486
17535.4,66720.7,17224,9257.76,65633.6,9244,70497,1049.76,21.75,0.290668,9.34977
11350.4,72072.5,10321,7331.76,70984.5,6769,70505,422.64,-17.25,0.290758,9.35093
9123.2,64028.5,9338,3503.52,64225.6,3575,70513,199.44,2.25,0.290848,9.35209
7438.72,62484.5,7802,3057.12,64153.5,3123,70521,165.6,-8.25,0.290938,9.35442
22080.6,76133.9,19007,12505,73074,11215,70529,1427.76,42,0.291027,9.35559
13767.7,74414.7,12125,9087.12,70519.1,8445,70537,501.84,16.5,0.291117,9.35675
7068.16,62732.8,7384,3023.28,63261.1,3132,70545,247.68,11.25,0.291207,9.35791
7960.96,61970.5,8419,2530.8,62849,2639,70561,207.36,-3,0.291386,9.36024
15669.8,64526.1,15915,9769.68,66431.4,9638,70569,568.8,32.25,0.291476,9.36141
18244.5,68005.4,17582,9869.04,68463.8,9447,70577,588.96,-4.5,0.291566,9.36257
15755.5,76400.6,13515,7999.2,72588.7,7222,70593,805.68,23.25,0.291745,9.36373
26954.9,70652.1,25003,15649.2,67304.5,15238,70601,2098.8,36.75,0.291835,9.36606
15182.7,65311.1,15235,5676.48,64195.7,5795,70609,430.56,27,0.291925,9.36606
16755.2,73572.5,14925,6582.96,70980.7,6078,70617,848.16,30,0.292014,9.36722
9688.96,63408.8,10014,4667.04,64609,4734,70625,388.8,6,0.292104,9.36839
15846.4,71730.2,14478,8290.8,71918.7,7555,70641,509.76,-1.5,0.292284,9.37072
13538.6,70788.5,12534,6917.04,70194.4,6458,70649,1022.4,9.75,0.292373,9.37072
14661.1,72161.6,13315,10253.5,68547.9,9803,70657,790.56,27.75,0.292463,9.37188
11197.4,63839.5,11495,4682.16,63359.5,4843,70665,209.52,-1.5,0.292553,9.37304
20813.4,66376.1,20550,9902.16,64778.2,10018,70673,632.16,24,0.292642,9.37421
13017.6,64192.7,13290,5902.56,64611.7,5987,70681,473.04,18.75,0.292732,9.37537
13212.2,64034.3,13522,4435.2,63882.5,4550,70689,352.8,17.25,0.292822,9.37653
15311.4,68331.3,14685,8719.92,68976.3,8285,70705,1158.48,33,0.293001,9.3777
15827.2,70826.3,14645,11956.3,66129.6,11849,70713,596.16,30,0.293091,9.3777
11772.8,63753.3,12102,3951.36,63314.5,4090,70721,409.68,-5.25,0.293181,9.37886
14936.3,64352.6,15211,5564.88,64503,5654,70729,709.2,6,0.293271,9.38002
11412.5,70893.7,10550,6487.92,69818.1,6090,70737,688.32,-18.75,0.29336,9.38119
15168,69880.5,14225,7723.44,69825.3,7249,70753,588.24,15.75,0.29354,9.38352
13899.5,68639.8,13271,7459.92,69851.9,6999,70761,450,39.75,0.293629,9.38468
18791,70443.3,17482,13108.3,68868.6,12474,70769,1007.28,6,0.293719,9.38584
8306.56,64150.2,8486,3653.28,64673.5,3702,70777,182.16,-8.25,0.293809,9.38701
8838.4,65002.1,8911,4055.76,64467.2,4123,70785,231.12,0.75,0.293899,9.38817
9525.12,72467.9,8614,6488.64,70009.8,6074,70793,709.2,2.25,0.293988,9.38933
9175.04,63967.6,9400,3083.76,63954.8,3160,70801,440.64,-18,0.294078,9.3905
17116.2,69178.2,16215,8598.96,68800.1,8191,70809,598.32,25.5,0.294168,9.39166
10729,72346.2,9719,6933.6,69961.6,6495,70817,412.56,6.75,0.294258,9.39166
20300.8,66415.4,20032,7858.08,64729.4,7956,70825,648.72,22.5,0.294347,9.39283
20433.9,77677.3,17240,9429.84,72534.5,8520,70841,1120.32,22.5,0.294527,9.39515
10387.2,63691.6,10688,3160.08,63255.7,3274,70849,372.96,16.5,0.294616,9.39632
11341.4,64324.8,11555,4952.16,64050.7,5067,70857,234,-1.5,0.294706,9.39748
15902.1,70340.1,14816,9274.32,68763.6,8839,70865,696.24,-18.75,0.294796,9.39748
9660.16,63391.2,9987,5361.84,66014.2,5323,70873,363.6,2.25,0.294886,9.39981
21011.2,71169.6,19348,15241.7,68108.5,14666,70881,948.24,20.25,0.294975,9.39981
21203.8,72595.1,19142,10985.8,73063,9854,70897,1011.6,7.5,0.295155,9.40214
22938.9,79080.6,19010,14322.2,73825.9,12714,70905,1164.96,42.75,0.295245,9.40214
11486.7,72258.9,10418,7539.12,71337.5,6926,70913,437.04,18.75,0.295334,9.40214
16270.1,76561.8,13927,11697.1,71972.8,10651,70921,1022.4,48.75,0.295424,9.40446
15992.3,73875.6,14187,12145.7,69639.5,11430,70929,799.92,48,0.295514,9.40563
19859.8,80109.2,16247,14035,73354.8,12539,70937,956.16,37.5,0.295603,9.40563
20117.8,75434.1,17478,12600.7,73850.9,11182,70945,1082.16,44.25,0.295693,9.40679
17889.9,65109.9,18007,5809.68,63680.1,5979,70953,696.24,7.5,0.295783,9.40796
15410.6,73659.6,13711,8465.76,71184.5,7794,70961,817.2,26.25,0.295873,9.40796
9768.96,63747.7,10043,3537.36,62859.1,3688,70969,460.08,3.75,0.295962,9.40912
20963.8,73643.1,18656,12927.6,72220.9,11731,70985,918,10.5,0.296142,9.41028
16188.8,73442.4,14446,11571.1,72400.7,10474,71001,1141.92,21.75,0.296321,9.41261
15816.3,71722.8,14452,8933.76,70336.7,8324,71009,1322.64,44.25,0.296411,9.41261
17987.8,75490,15616,11438.6,71421.8,10496,71017,978.48,41.25,0.296501,9.41377
18890.9,69040.4,17932,10370.9,69240.6,9816,71025,873.36,50.25,0.29659,9.41494
17960.3,65395.2,17999,6749.28,63854.6,6927,71033,653.04,34.5,0.29668,9.41494
12747.5,63530.1,13150,5154.48,63282.9,5338,71041,164.16,29.25,0.29677,9.4161
16085.8,64315.6,16391,5709.6,62877.6,5951,71049,558,4.5,0.29686,9.41727
17064.3,70717.5,15814,7974.72,70721.4,7390,71057,653.76,24,0.296949,9.41843
16979.8,69920.9,15915,10797.1,68953.4,10262,71065,642.24,14.25,0.297039,9.41843
8838.4,63276.5,9154,3114,63104.2,3234,71073,293.04,-7.5,0.297129,9.41959
13445.8,64404.4,13682,5029.2,63566.8,5185,71097,287.28,2.25,0.297398,9.42309
16991.4,69155.7,16102,9756.72,70529.1,9066,71105,1425.6,15,0.297488,9.42425
18538.2,69396.4,17507,9977.76,68810.1,9503,71113,636.48,30.75,0.297577,9.42541
20631,75585.6,17888,11875.7,71297.6,10916,71129,1198.08,33,0.297757,9.42774
13098.9,65107.9,13185,5572.08,64099,5697,71145,357.12,7.5,0.297936,9.43007
7953.92,63608.1,8195,3147.84,64568.7,3195,71153,126.72,-2.25,0.298026,9.43123
13248.6,64559.7,13449,4759.92,64015.2,4873,71161,362.16,15,0.298116,9.43239
15441.3,66497.5,15218,6639.84,66192.4,6574,71169,564.48,37.5,0.298205,9.43472
16572.8,64419.6,16860,5361.12,64573.9,5441,71177,450,-36.75,0.298295,9.43589
17782.4,71575.2,16282,10752.5,69700.8,10110,71193,730.8,9.75,0.298475,9.43705
15194.2,65984.3,15091,9994.32,68434.6,9571,71201,681.12,-17.25,0.298564,9.43705
6365.44,62096.7,6718,2760.48,64084.6,2823,71209,100.08,-7.5,0.298654,9.43821
16442.2,74381.1,14487,13251.6,71731.8,12107,71217,1053.36,24,0.298744,9.43938
20227.8,77347.1,17139,12385.4,73343.5,11067,71225,936,27.75,0.298834,9.44054
18088.3,68904.7,17204,10874.2,69350.8,10276,71233,635.04,16.5,0.298923,9.4417
6826.24,62664.9,7139,2872.08,63099.1,2983,71241,172.8,14.25,0.299013,9.44287
24878.1,136185,11972,15767.3,101187,10212,71249,1953.36,49.5,0.299103,9.44287
